Perusahaan,Tahun,TOBINQ,PDEBT,SIZE,LEV,LIQ,INTCOV,PROF,DR,GROWTH,FIRMAGE,y1,y2,y3,y4,y5,i1,i2,i3,i4,i5,i6,i7,i8,LogTobinsQ,LnTobinQ,Total Assets,LogAssets,MarkCap,LogMarkCap,LogAge,InterestExp,TotalDebt,AveInterestRate,FreeCashFlow
120,2013,0.838093725,0,9.878638544,0.317252662,1.56673665,0.319,0.003769212,0,-0.006642633,26,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.076707411,-0.176625341,7562032578,9.878638544,3856837717,9.586231366,1.414973348,89350796.24,2399074963,0.037243853,7562032578
121,2009,2.26598325,0,8.87692069,0.332389826,1.150391872,1.609,0.078616018,0,-0.18459952,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0.355256695,0.818008771,753218000,8.87692069,1487576611,9.172479341,1.591064607,36802361.72,250362000,0.146996596,753218000
121,2010,2.395478309,0,8.88876116,0.344139032,1.833070251,2.306,0.102165791,0,0.223644999,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0.379392243,0.873582922,774036000,8.88876116,2047417278,9.311206364,1.602059991,34293148.31,266376000,0.128739632,774036000
121,2011,2.154295307,0,9.018373836,0.432874994,1.955592514,3.12,0.098781399,0,0.125290582,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0.333305235,0.767463667,1043215031,9.018373836,3160700436,9.499783336,1.612783857,33028923.08,451581700,0.073140526,1043215031
121,2012,2.083543183,0,9.233921651,0.309867398,2.302869676,2.168,0.072598813,0,0.261743164,42,0,0,0,1,0,0,0,0,0,0,0,0,1,0.318802506,0.734069898,1713648129,9.233921651,3202288600,9.505460469,1.62324929,57384142.07,531003687,0.108067314,1713648129
121,2013,1.657298609,0,9.271780094,0.370846821,1.629129292,2.112,0.066081681,0,0.129133398,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0.219400766,0.505188933,1869735157,9.271780094,3087921149,9.489666202,1.633468456,58501535.04,693385340,0.084370885,1869735157
122,2009,0.951047954,1,10.26418603,0.410446115,1.553966732,1.609,0.057925586,0,0.229118586,30,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.021797585,-0.050190793,18373252127,10.26418603,9929239706,9.996915995,1.477121255,661455191.4,7541229949,0.087711845,18373252127
122,2010,0.826225439,1,10.29855479,0.451748371,2.042378889,2.306,0.134890672,1,0.186400893,31,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.082901438,-0.190887615,19886336899,10.29855479,7134342604,9.853353961,1.491361694,1163261646,8983620306,0.129486956,19886336899
122,2011,0.712154246,1,10.36036229,0.515059772,1.605200877,3.12,0.116968675,1,-0.152869206,32,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.147425932,-0.339460753,22927794943,10.36036229,4795455029,9.680829823,1.505149978,859562115.1,11809184827,0.072787591,22927794943
122,2012,0.61851691,1,10.39732146,0.520062649,2.648624104,2.168,0.103496249,1,0.096791159,33,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.208648423,-0.480430747,24964418618,10.39732146,6178193595,9.790861513,1.51851394,1191754470,12983061689,0.091793022,24964418618
122,2013,0.826430798,1,10.48116686,0.414486615,2.003263839,2.112,0.093748819,1,-0.044284115,34,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.082793507,-0.190639094,30280765969,10.48116686,12663315510,10.10254743,1.531478917,1344122177,12550972200,0.107093073,30280765969
123,2009,2.849754638,0,9.082206044,0.70652862,6.513342543,0.519,0.056088819,0,-0.015123439,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.454807469,1.047232899,1208387000,9.082206044,4468459286,9.650157805,0.602059991,130591522.2,853760000,0.15296046,1208387000
123,2010,1.977553531,0,9.271118962,0.456224814,14.99760282,0.465,0.027242619,0,0.23655564,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0.296128248,0.68186049,1866891000,9.271118962,2806542788,9.448171668,0.698970004,109374193.5,851722000,0.128415367,1866891000
123,2011,1.756810455,0,9.253887252,0.413381862,3.149605837,0.807,0.0472558,0,0.165504949,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0.244724907,0.563499923,1794267755,9.253887252,2519787440,9.401363907,0.77815125,105067607.2,741717746,0.141654434,1794267755
123,2012,1.840892902,0,9.294062656,0.476541392,1.800418695,1.578,0.066153079,0,0.574943873,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0.265028523,0.610250727,1968170217,9.294062656,3885096329,9.589401791,0.84509804,82509834.6,937914574,0.087971588,1968170217
123,2013,1.111149701,0,9.400098182,0.294557819,7.460582388,2.334,0.076922498,0,0.217247811,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0.045772574,0.105395246,2512454366,9.400098182,3062370048,9.486057668,0.903089987,82803883.89,740063079,0.111887603,2512454366
124,2009,0.790580522,0,8.45843455,0.016059913,7.210640284,281.648,0.172704402,0,0.243436422,20,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.10205389,-0.234987765,287365449,8.45843455,243000000,8.385606274,1.301029996,176210.298,4615064,0.03818155,287365449
124,2010,0.683917136,0,8.564714068,0.128528365,3.395671953,45.682,0.131916685,0,0.099139761,21,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.164996514,-0.379918514,367040568,8.564714068,219000000,8.340444115,1.322219295,1059909.264,47175124,0.022467546,367040568
124,2011,0.603465075,0,8.629649507,0.170116535,2.678314089,12.488,0.128880201,0,0.203561146,22,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.219347859,-0.505067111,426235391,8.629649507,226735740,8.355519983,1.342422681,4398887.172,72509688,0.060666199,426235391
124,2012,0.488468577,0,8.662409924,0.110166276,3.298612584,15.083,0.14571952,0,0.05590587,23,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.311163369,-0.716480136,459631648,8.662409924,244635930,8.388520243,1.361727836,4440582.311,50635907,0.087696312,459631648
124,2013,0.421302267,0,8.79218839,0.093709747,3.467200897,16.115,0.111101348,0,-0.106511232,24,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.375406204,-0.864404729,619709837,8.79218839,210625569,8.323511091,1.380211242,4272454.111,58072852,0.073570592,619709837
125,2009,1.403880776,0,8.696600162,0.207708095,1.299798315,1.825,0.017899143,0,1.00366333,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0.147330227,0.339240385,497279049,8.696600162,1109705905,9.045207897,0.477121255,4877188.493,103288884,0.04721891,497279049
125,2010,1.331040873,0,9.047198518,0.408453863,0.927487151,1.317,0.037900833,0,0.626763517,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0.124191392,0.285961248,1114804000,9.047198518,1225000025,9.088136098,0.602059991,32082004.56,455346000,0.070456322,1114804000
125,2011,1.754211445,0,9.105572855,0.370395174,0.961941267,1.805,0.063425357,0,0.498685924,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0.24408194,0.562019437,1275184000,9.105572855,2277058870,9.357374259,0.698970004,44808310.25,472322000,0.094868141,1275184000
125,2012,1.120638211,0,9.234549171,0.427351488,0.863575541,1.699,0.057294161,0,0.281744268,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0.049465427,0.113898354,1716126000,9.234549171,1527647090,9.184023037,0.77815125,57871689.23,733389000,0.07890995,1716126000
125,2013,1.054859635,0,9.318942726,0.387678149,0.869998373,2.077,0.071821731,0,0.214596005,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0.023194674,0.053407711,2084216000,9.318942726,1686176505,9.226903034,0.84509804,72071256.62,808005000,0.089196548,2084216000
126,2009,1.261474688,1,9.967067413,0.93701105,0.208972106,-1.265,-0.179635841,0,-0.173634952,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0.100878541,0.232281424,9269737000,9.967067413,1049784770,9.021100268,1.491361694,1316345455,8685846000,0.151550632,9269737000
126,2010,1.708073726,1,9.897816216,1.128648395,0.171024757,-0.254,-0.054072777,0,-0.048345425,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0.232506612,0.53536626,7903441000,9.897816216,633832326,8.801974385,1.505149978,1682523622,8920206000,0.188619368,7903441000
126,2011,1.328374102,0,8.607538253,0.143355534,2.469620239,3.454,12.98195256,0,-0.88499653,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1233204,0.283955714,405077623,8.607538253,487258601,8.687759514,1.51851394,1522495218,58070119,26.21822108,405077623
126,2012,0.659604419,0,8.605688262,0.120362092,1.224429792,3.321,0.039879631,0,-0.306265914,34,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.180716443,-0.416114989,403355759,8.605688262,229764218,8.361282395,1.531478917,4843625.113,48548743,0.099768291,403355759
126,2013,0.633666788,0,8.691112028,0.191685756,1.005704941,0.937,0.013738081,0,-0.169696464,35,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.198139055,-0.456232034,491034524,8.691112028,198072602,8.296824407,1.544068044,7199436.499,94124324,0.076488587,491034524
127,2009,1.025872498,0,9.509266345,1.265338996,0.216633432,276.496,0.446243206,0,0.068276956,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0.011093387,0.025543468,3230474703,9.509266345,555660000,8.744809135,1.491361694,5213736.868,4087645618,0.001275487,3230474703
127,2010,0.74942173,0,9.655384925,0.903008623,1.562623984,11.897,0.086082075,0,0.14872537,32,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.125273719,-0.288453397,4522566123,9.655384925,588735000,8.769919855,1.505149978,32723533.24,4083916206,0.008012783,4522566123
127,2011,0.655208175,0,9.785897361,0.653033835,1.544560405,0.923,0.035227321,0,0.179509387,33,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.183620692,-0.422802269,6107976553,9.785897361,310905000,8.492627706,1.51851394,233117716.1,3988715354,0.05844431,6107976553
127,2012,0.679387971,0,9.815917135,0.60770632,1.466988409,0.878,0.025955773,0,0.134542352,34,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.167882147,-0.386562929,6545112791,9.815917135,562275000,8.749948774,1.531478917,193489134.4,3977506409,0.048645838,6545112791
127,2013,0.657539941,0,9.855776873,0.601013991,1.129503076,-0.533,-0.021501419,0,0.083256935,35,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.182077862,-0.41924977,7174256051,9.855776873,670330920,8.826289252,1.544068044,289412167,4311828263,0.067120523,7174256051
128,2009,0.301308143,1,10.07212985,0.457089749,1.634040522,1.475,0.09021401,0,-0.123834687,35,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.520989131,-1.199621806,11806736000,10.07212985,2318262849,9.365162676,1.544068044,722124067.8,5396738000,0.133807509,11806736000
128,2010,0.276435717,1,10.13691887,0.132169125,1.887214308,0.747,0.026547729,0,0.083371611,36,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.558405844,-1.285776973,13706257000,10.13691887,1166858988,9.067018376,1.556302501,487108433.7,1811544000,0.268891307,13706257000
128,2011,0.317859128,1,10.14535809,0.192940753,1.484013313,1.31,0.026967481,0,0.223552049,37,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.497765313,-1.146146989,13975202000,10.14535809,1584146411,9.199795318,1.568201724,287691603.1,2696386000,0.106695259,13975202000
128,2012,0.325105556,1,10.14069903,0.203282435,1.490137964,1.512,0.033115462,0,0.160479072,38,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.487975609,-1.123605363,13826079000,10.14069903,3623309036,9.559105377,1.579783597,302815476.2,2810599000,0.107740548,13826079000
128,2013,0.526829259,1,10.29830594,0.142800194,1.535415473,6.519,0.104909121,0,0.163756205,39,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.278330114,-0.64087877,19874945000,10.29830594,8404064015,9.924489352,1.591064607,319843994.5,2838146000,0.112694694,19874945000
129,2009,1.783400474,1,9.880007686,0.209229875,3.540026155,3.594,0.102402217,0,0.237537925,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.251248878,0.57852192,7585910000,9.880007686,12947094230,10.11217231,1.113943352,216141903.2,1587199000,0.1361782,7585910000
129,2010,2.165204191,1,9.911834527,0.197274117,1.996841436,5.716,0.152207483,0,0.110085922,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0.335498859,0.772514672,8162713000,9.911834527,18139207130,10.2586183,1.146128036,217359342.2,1610292000,0.134981322,8162713000
129,2011,3.988905975,1,9.942879787,0.096308891,4.903689533,11.442,0.188783771,0,0.162283688,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0.600853799,1.383517001,8767581000,9.942879787,34890316250,10.54270491,1.176091259,144658014.3,844396000,0.171315371,8767581000
129,2012,3.880364963,0,9.950812453,0.081464763,5.412464956,54.177,0.258062594,1,0.041033732,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0.588872575,1.355929212,8929198000,9.950812453,36629201438,10.56382745,1.204119983,42532661.46,727415000,0.058470971,8929198000
129,2013,2.878126137,0,9.981247989,0.055822724,4.240190577,59.415,0.254622754,1,0.022021367,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0.459109824,1.057139436,9577408000,9.981247989,35826953492,10.55420988,1.230448921,41043945.13,534637000,0.076769743,9577408000
130,2009,0.825719946,1,10.02159119,0.402650746,1.610889878,1.611,0.093770044,0,-0.168832864,52,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.083167225,-0.191499612,10509721000,10.02159119,8013164572,9.903804062,1.716003344,611729981.4,4231747000,0.144557314,10509721000
130,2010,0.719818155,1,10.04594346,0.104843885,1.760751205,1.143,0.040728616,0,0.042579573,53,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.142777204,-0.328756662,11115870000,10.04594346,4947725776,9.694405621,1.72427587,396092738.4,1165431000,0.33986803,11115870000
130,2011,1.009509946,1,10.00135661,0.226588695,1.222308696,1.67,0.040841623,0,0.219961675,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0.004110602,0.009465012,10031286000,10.00135661,6184657220,9.791315634,1.73239376,245325748.5,2272976000,0.107931517,10031286000
130,2012,1.628205022,1,9.909125319,0.247096907,1.872193867,2.207,0.060507269,0,0.096115498,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0.21170909,0.487478194,8111951000,9.909125319,10433247832,10.01841952,1.740362689,222397825.1,2004438000,0.110952708,8111951000
130,2013,2.873828304,1,9.814459829,0.028795434,1.372209071,8.087,0.102338167,0,0.140827279,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0.458460818,1.055645045,6523187000,9.814459829,16402786540,10.21491763,1.748188027,82548658.34,187838000,0.439467298,6523187000
131,2009,0.734145139,0,8.561007121,0.013790394,7.178830187,28.684,0.082193374,0,0.068842258,35,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.134218073,-0.309048533,363921003,8.561007121,278200000,8.444357126,1.544068044,1042807.663,5018614,0.207787979,363921003
131,2010,0.520454712,0,8.58589006,0.012261722,7.613430562,40.909,0.087679843,0,0.100035473,36,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.283617055,-0.653052403,385380788,8.58589006,214000000,8.330413773,1.556302501,825982.7177,4725432,0.174795176,385380788
131,2011,0.481587559,0,8.624157868,0.011995752,6.270692424,48.331,0.089088858,0,0.127687764,37,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.317324741,-0.730667219,420879592,8.624157868,209720000,8.321639849,1.568201724,775810.1839,5048767,0.153663297,420879592
131,2012,0.482172463,0,8.656441593,0.018995412,6.017091181,38.819,0.096341818,0,-0.218398896,38,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.316797596,-0.729453423,453358323,8.656441593,199020000,8.298896722,1.579783597,1125154.306,8611728,0.130653721,453358323
131,2013,0.339052744,0,8.637641999,0.023761787,6.054071531,-5.426,-0.019483207,0,0.213944883,39,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.469732737,-1.081599598,434152193,8.637641999,149800000,8.175511813,1.591064607,1558915.776,10316232,0.151112904,434152193
132,2009,0.545205791,0,9.017234571,0.209973839,1.49325647,3.626,0.119160158,0,0.16398811,27,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.26343954,-0.606591958,1040482000,9.017234571,270134667,8.431580322,1.431363764,34193050.19,218474000,0.156508556,1040482000
132,2010,0.392711774,0,8.967782844,0.254269781,1.610174841,6.436,0.20173893,0,0.115008582,28,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.405926078,-0.934679336,928502000,8.967782844,265027995,8.423291751,1.447158031,29104257.3,236090000,0.123276112,928502000
132,2011,0.385711371,0,9.097885266,0.181164962,1.881917798,6.411,0.100593404,0,0.173357999,29,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.413737558,-0.952665933,1252810157,9.097885266,368343990,8.566253588,1.462397998,19657532.05,226965304,0.086610296,1252810157
132,2012,0.388222667,0,9.215100081,0.161243851,1.519153882,7.505,0.118340547,0,0.416065623,30,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.410919111,-0.946176219,1640967881,9.215100081,640109993,8.806254607,1.477121255,25875154.83,264595981,0.097791186,1640967881
132,2013,0.575512434,0,9.356425068,0.106494974,1.619041517,11.01,0.116564701,0,0.152794539,31,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.239945289,-0.552494445,2272087581,9.356425068,1381290010,9.140284871,1.491361694,24054969.12,241965908,0.099414704,2272087581
133,2009,2.175119231,1,9.51073169,0.292478882,2.290441359,6.133,0.185758715,0,0.512225321,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0.337483068,0.777083482,3241393000,9.51073169,8240778002,9.915968215,1.51851394,98176585.68,948039000,0.103557539,3241393000
133,2010,2.081393156,1,9.643149552,0.300907451,2.580761563,8.5,0.169696129,0,0.308644805,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0.318354122,0.733037456,4396930000,9.643149552,10923821997,10.03837461,1.531478917,87781411.76,1323069000,0.066346813,4396930000
133,2011,2.303351838,1,9.819379926,0.42564344,2.218721828,6.058,0.113724303,0,0.111780691,35,0,0,1,0,0,0,0,0,0,1,0,0,0,0.362360282,0.834365383,6597508000,9.819379926,15331679998,10.18558975,1.544068044,123852261.5,2808186000,0.044104009,6597508000
133,2012,2.794163874,1,9.919092717,0.456223679,2.76112313,5.297,0.142546487,0,0.143398834,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0.446251873,1.027532911,8300279505,9.919092717,23253047714,10.36647988,1.556302501,223367129.9,3786784054,0.05898597,8300279505
133,2013,2.265143632,1,9.987133577,0.39893893,2.44336217,6.28,0.166141378,0,0.179004851,37,0,0,0,0,1,0,0,0,0,1,0,0,0,0.355095746,0.81763817,9708085152,9.987133577,18691872970,10.27165282,1.568201724,256833542.2,3872933107,0.066314996,9708085152
134,2009,0.714435114,0,9.23288892,0.743687039,0.410366785,0.788,0.050560431,0,0.158637241,35,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.146037208,-0.336263099,1709578000,9.23288892,99733327,7.998840307,1.544068044,109691624.4,1271391000,0.086276861,1709578000
134,2010,0.892754298,0,9.269089184,0.660762701,0.433856498,-1.212,-0.054797528,0,0.135195626,36,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.04926805,-0.113443878,1858186000,9.269089184,329999980,8.518513914,1.556302501,84013201.32,1227820000,0.068424689,1858186000
134,2011,1.094189715,0,9.255863598,0.709670331,0.464565475,-0.75,-0.033633794,0,-0.2237957,37,0,0,1,0,0,0,0,0,1,0,0,0,0,0.039092628,0.090014103,1802451541,9.255863598,549999966,8.740362663,1.568201724,80831044,1279146381,0.063191395,1802451541
134,2012,1.029787997,0,9.236648137,0.77524565,0.503758149,-0.839,-0.041466522,0,0.250972662,38,0,0,0,1,0,0,0,0,1,0,0,0,0,0.012747826,0.029352953,1724440193,9.236648137,447333306,8.650631235,1.579783597,85228292.01,1336864758,0.063752367,1724440193
134,2013,1.023252201,0,9.30693591,0.809142371,0.479915103,0.751,0.034888256,0,0.12037905,39,0,0,0,0,1,0,0,0,1,0,0,0,0,0.009982688,0.022985987,2027383513,9.30693591,187733322,8.273541365,1.591064607,94183587.22,1640441902,0.057413546,2027383513
135,2009,1.390708438,0,8.777557241,0.128524153,3.647135498,9.512,0.106395035,0,0.153881196,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0.14323609,0.329813285,599179906,8.777557241,1085040500,9.035445949,1.447158031,6702036.06,77009090,0.087029155,599179906
135,2010,1.049251347,0,8.956718691,0.191962198,2.051065427,14.457,0.111150467,0,-0.071583063,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0.020879535,0.048076907,905146113,8.956718691,656071000,8.816950841,1.462397998,6959079.546,173753837,0.040051372,905146113
135,2011,0.872962157,0,8.958159754,0.326829141,1.514247687,-3.469,-0.016983888,0,0.046256824,30,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.059004583,-0.135863072,908154531,8.958159754,555137000,8.744400174,1.477121255,4446236.668,296811365,0.014980008,908154531
135,2012,0.608703425,0,9.017454741,0.339694268,1.208091201,-9.716,-0.060446352,0,0.366521375,31,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.215594254,-0.496424116,1041009616,9.017454741,413829400,8.616821341,1.491361694,6476454.714,353625000,0.018314471,1041009616
135,2013,0.686601749,0,9.172533333,0.330547697,1.186419673,1.744,0.008306769,0,0.06903922,32,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.163295094,-0.37600085,1487761557,9.172533333,338128900,8.529082292,1.505149978,7086290.711,491776156,0.014409586,1487761557
136,2009,0.670436432,0,8.495188246,0.522631867,0.992503015,1.56,0.063023651,0,0.432129252,35,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.173642394,-0.399826388,312743467,8.495188246,79500002,7.90036714,1.544068044,12634766.03,163449702,0.077300637,312743467
136,2010,0.65288839,0,8.526662905,0.434005532,1.017114406,2.811,0.081355909,0,0.444829999,36,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.185161054,-0.426349083,336250474,8.526662905,80000000,7.903089987,1.556302501,9731754.891,145934566,0.066685743,336250474
136,2011,0.586266027,0,8.649078164,0.473410142,1.083549344,2.535,0.091816657,0,0.213207198,37,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.231905272,-0.533981622,445736465,8.649078164,81999997,7.913813836,1.568201724,16144391.32,211016163,0.076507842,445736465
136,2012,0.878862725,0,8.720388978,0.430158135,1.103388867,2.458,0.09422857,0,0.296483713,38,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.056078955,-0.129126565,525277717,8.720388978,234000001,8.369215859,1.579783597,20136764.85,225952483,0.089119467,525277717
136,2013,1.013722925,0,8.902224676,0.58577935,1.051104199,2.661,0.091466936,0,0.115034683,39,0,0,0,0,1,0,0,0,1,0,0,0,0,0.005919268,0.013629619,798407625,8.902224676,724006666,8.859742565,1.591064607,27443780.16,467690700,0.058679337,798407625
137,2009,0.934001271,0,8.999067003,0.286147072,1.797007805,12.776,0.120331231,0,0.054219502,7,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.029652533,-0.06827748,997854000,8.999067003,653393277,8.815174662,0.84509804,9398324.984,285533000,0.032915022,997854000
137,2010,0.7586122,0,9.105062716,0.421007673,1.410279503,3.978,0.088926871,0,-0.145277695,8,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.119980177,-0.276264567,1273687000,9.105062716,441481944,8.644912946,0.903089987,28472850.68,536232000,0.053098007,1273687000
